001011001100100101110,101011110001110000101,011111000110011000100,001011101011011100011,110001011010101110100,110010100010110101010,011100101101110110000,000110110001001111110,111100011011000001010,100100001100011101101,100101101111100000110,110111010101000110011,101010000111101011001,010001000001111011111,010010111111010011101,010111111000101001001,001101100010000111101,101001110100011011010,000110011010110010011,011000110110101100111,111010101000001010111
100100010011101110111,011001110010100011111,100101111100011011001,111010000110011111010,101111000001101001000,111001101111001010100,011010110001111110001,101001011010110110000,000111100111110010010,101010101100100100111,110110111001000010010,111101000001010100011,110010010111110001101,001100110111000101000,010111010100000110100,001110001011010011101,011100011100111000110,110100100000110111100,010001001101100111011,010111101010101100001,000011111001011101110
110011110001010100110,010000111111100101101,011110101100110110100,001010011111001100000,100010000110110111011,101101000111110000100,100111111110000011000,011001010101111011010,000001101011111010001,100100011001111111100,111100110010101100010,000101101110011101110,110000001111001010110,110110100101011001001,001110110011010011111,101010101001101001110,010111000011101111100,101001100100001110101,111101001001000101011,111011011010011001101,000111011100101000111
110101010111000000111,100111100100010101100,100110110101111010010,000001101001111100011,000010111110000110101,111110100010001100011,001111011100001001011,101101001010111010101,011101101100100010010,110011010000100111001,001100010110110101010,001011100011100001101,011011000111011110000,100101111011001101000,010110001011010011011,101000001001000111110,010001110000011011110,110010001110101001110,111000111101010001001,010100000101101111101,011110011001110100100
111101010100010100010,011000011101100111100,110001101001000100110,101101011011001010101,000111110100001111110,010001001110111110000,000011011111010101001,101010011010101101010,011100100111001101011,110110001101011011000,110000111110000010011,111011100010010011100,010111010011100011010,100100110011110110000,111011110101101000000,001110101111110000110,001111101000100110001,100001000101110011111,110110000110100100101,011010010001011110111,010100111000111001101
001111110000111100010,000110100101001111011,110010100010111010110,100111001010010001011,101111100001000111100,101100101111101000000,100011111110100110010,111001101100011110001,011010111001000000111,100100011001011110110,010101111010001011100,010011001101111101100,001011010111011010100,110110110110010100101,110101110101010001010,000000110011110111001,011110011100110011000,101000010100101001111,111010010011001101010,110111010001101010001,011101000111100110111
010010101101100011101,100100011101001110100,001101000111101010011,000110101011011111010,110100110011101001110,110111000000011010100,011001101111011000100,000001010011110111101,101111011110100001000,010110110110111100001,101010001010101100111,011111011001000100111,110000011110010010011,111001110000001111001,100101100100010101111,111010000101110110010,010001001100101101010,111100001001111001001,001010010100011001111,100011111001111000011,001100111000110010110
100010110101001101001,010110101011010101010,000100010011100110111,001011101111100001101,110000101101110010011,111101001001000111100,011011010001111011010,101101100011111100000,011100011111011000101,110111000110101001011,111010011110100110000,111000110010110001101,000001001010011111001,100011010111010000110,101111111010000010011,010111100100010110101,101010001000111100111,001000100110001111110,001101011100110101010,100110111000111011100,010001111000101100110
010101011101010110001,011001101011001011001,010000111101011000110,110110001011100000011,011111110100101000101,001110011110011011011,010011010011111011110,111100000000001110111,101001010111000100011,100111100101000011110,001011001001110101111,111000011101100011100,011100100110110101010,000001101110100010111,001110111011000110100,100100110010010001101,100101111000101101010,111011111000010010010,110011001110001101100,100010100101111110001,101101001111111000100
100000110101001101001,010110101011010101010,000100010011100110111,001011101111100001101,110000101101110010011,111101001001000111100,011011010001111011011,101101100011111100000,011100011111011000101,110111000110101001011,111010011110100110000,111000110010110001101,000001001010011111001,100011010111010000110,101111111010000010011,010111100100010110101,101010001000011100111,001000100110001011110,001101011100110101010,100110111000111011100,010001111000101100110
010010101101100011101,100100011101001110100,001101000111101010011,000110101011011111010,110100110011101001110,110111000000111010100,011001101111011000100,000001010011110111101,101111011110100001000,010110110110111100001,101010001010101100111,011111011001000100111,110000011110010010011,111001110000001111001,100101100100010101111,111010000101110110010,010001011100101101010,111100001001111001001,001010010100011001111,100011111001111000011,001100111000110010110
010100110011010110010,100111000111011100100,010000011111011011101,111111000000010011111,011001000110100110001,100010010010101111011,010011101011110001011,001110001011100011100,000101011010000100111,100001011101110010010,101000100101000101111,111011111001001110100,110101110110100001100,011010011100110101110,010110010101101000111,101110111110010000001,000111101100001111010,001101010001111101001,001001100010111010110,110100101000111110101,111100001011001001010
011101111101010010000,101110111010101010000,001000110001011111011,101011100110010011101,110110000111011110010,000101100111101101000,101110010001000101100,010010110011100110101,100101001001001010101,000110101001110011110,001011010101101010110,011011101000001100110,011111000000111011001,110000011100111111100,110011110101100001011,001010001101110100001,100101010010110100111,000011011011011001000,011100011110001001111,111001001011100111010,111000100011111000100
001110110110110100001,101001111001110101000,010001100111110001011,100100010101010100110,111011011010010010011,111111000100100111010,010010011011101101010,011101011101111010000,100011010100101001101,001101110011001001110,110110110001000011001,100011100011111110100,101000001111001111001,011111001001010101101,111010101100011001100,001010101101100010111,010001111110000111100,000111101100011111011,011000010000111111111,110101101000101100111,100100001010110011100
001011001010101101011,010000111110101100101,110010000110010111010,111000100011111000010,100101101011011110001,101100110100011101011,001110100111100011001,101010111010010001100,011011010101010100001,011101011110111011000,011110111000000010011,110101010010100001111,111110001101001001101,101100011111000110110,100110010000111110100,010100101001110101110,100011111101101011010,011001100000001111100,101001001100110010111,000000010011011011111,000111100110011000110
111101000100101011001,101100101001010011010,001110000001111101101,111000111010001101001,011110011101000000111,100101110111011000101,010001101100010101101,011100010110110111100,101011110000110110111,001011011101011110000,101000001111100100011,100010001110011011111,100101011000101101110,111111001010110000000,010100000011011110011,110110101100101110100,110011000011000111100,001111100110001101010,000111111011100011001,011001101011101010110,110010110101111001010
111101011100010100010,011000011101100111100,110001101001001100110,101101011011001010101,000111110100001111110,010001001110111110000,000011111111010101001,101010011010101101010,011100100111001101011,110110001101011011000,110000111110000010011,111011100010010011100,010111010011100001010,100100110011110110000,111011110101101000001,001110101111110000110,001111101000100110011,100001000101110011111,110110000110100100101,011010010001011110111,010100111000111001101
101100100011100101100,111111101000001011010,100100011101101010110,001001111111100011001,100111001010110111000,001110011010000110101,110011000111001110011,101011110001110010110,010110110101010111000,110110111011111000001,111000011000110101011,000001111011011101110,101101110100011100001,011101001111010000010,101010001101011001101,110011010110000001100,100100100110010011111,000111101100100100111,001110010110111001010,011000101110111110100,010101000001111011101
001011111110110000101,110011001000000111101,111101111001100001000,110100001100111010100,111100110000010100111,101011100100011001010,100101011110000111010,010111111101001100110,100010110010101110100,100000111101011101001,010010111000110011010,110001010011111000011,001001100101100110011,111010010111010110000,100110010101100001111,001000001011111101110,101110101011001010011,001111010000111111001,010110100110100101001,000101100011010011100,011000010110001011101
100111010111000000011,101111100010101010100,111100111000110000011,001101011101101001100,000011101110110001110,110001000100101100111,001001011010011110010,100011111000000101101,110101101101010110000,110110001011111101000,010101101011001011111,001110100100001101011,010010111110101010001,000100010110110111101,111010010110000011110,010110110001011100110,011001110011100101000,001010001001100110111,011011000001011011001,100000110001111011010,101000101111011000101
010100110011010110010,100011000111011100100,010000011110011011101,111111000000010011111,011011000110100110001,100010010010101111011,010011101011110001011,001110001011100011100,000101011010000100111,100001011101110010010,101000100101000111111,111011111001001010100,110101110110100001100,011010011100110101110,010110010101101000111,101110111110010000001,000111101100001111010,001101010001111101001,001001100010111010110,110100101000111110101,111100001111001001010
001101000101100111001,010001111011101110010,101110001001111010010,100000010111110010111,101011001111001100101,000110010011011101011,111000000110001011010,010101100101011000110,011010101001100001011,011100101010010110101,001000011100111101110,100010100101111111100,101110110100000110010,110111000010100101110,111001110000111100001,110100011101000101000,011011010001010011100,010110010100101010101,100101111000001011111,010011001100010110011,000111111110110001000
011011010010110100011,011111001100010011101,001001000011111111101,110001100110001011011,101010101010000111000,010110010001001111001,101010010101110011010,011000110100011110110,111001001101101100000,111100101001100010111,100011011000001010111,110111100001010101110,100101110100110110001,100110000110101110110,101110110111011000101,010011111111100010100,110100011010111001100,001101011111000101111,000010101101111101011,000101001011011010010,001111110000101001010
